image,CER,model,feature,source_file
Chlorophthalmus acutifrons_R_sp9(8).tif,1.0,Gemma-3,Shape,shape_cer_gemma.csv
Chlorophthalmus acutifrons_R_sp9(9).tif,1.0,Gemma-3,Shape,shape_cer_gemma.csv
ChM C 2.0X DORSAL1.tif,0.3478260869565217,Gemma-3,Shape,shape_cer_gemma.csv
ChM C 2.0X DORSAL2.tif,0.3478260869565217,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (10).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (11).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (12).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (13).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (14).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (15).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (16).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (17).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (18).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (19).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (20).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (21).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (22).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (23).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (24).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (25).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (26).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (27).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (28).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (29).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (6).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (7).tif,0.0909090909090909,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (8).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Coryphaenoides sp_Sp10_L (9).tif,0.1545454545454545,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (1).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (10).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (11).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (12).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (13).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (14).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (15).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (16).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (17).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (18).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (19).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (2).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (20).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (21).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (22).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (23).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (24).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (25).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (26).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (27).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (28).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (29).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (3).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (30).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (31).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (32).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (33).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (34).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (35).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (36).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (4).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (5).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (6).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (7).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (8).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_L (9).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (1).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (10).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (11).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (12).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (13).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (14).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (15).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (16).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (17).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (18).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (19).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (2).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (20).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (21).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (22).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (23).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (24).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (25).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (26).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (27).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (28).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (29).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (3).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (30).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (31).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (32).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (33).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (34).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (35).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (36).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (37).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (4).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (5).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (6).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (7).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (8).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_10_R (9).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (1).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (10).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (11).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (12).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (13).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (14).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (15).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (16).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (17).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (18).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (19).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (2).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (20).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (21).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (22).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (23).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (24).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (25).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (26).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (27).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (28).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (29).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (3).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (30).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (4).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (5).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (6).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (7).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (8).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_L (9).tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (1).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (10).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (11).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (12).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (13).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (14).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (15).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (16).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (17).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (18).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (19).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (2).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (20).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (21).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (22).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (23).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (24).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (25).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (26).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (27).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (28).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (29).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (3).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (30).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (31).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (4).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (5).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (6).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (7).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (8).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Cubiceps baxteri_Sp_9_R (9).tif,0.0142857142857142,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (1).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (10).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (11).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (2).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (3).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (4).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (5).tif,0.3188405797101449,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (6).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (7).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (8).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_L (9).tif,0.1159420289855072,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (1).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (10).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (11).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (12).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (13).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (2).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (3).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (4).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (5).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (6).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (7).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (8).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp10_R (9).tif,0.1833333333333333,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (1).tif,0.3728813559322034,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (2).tif,0.3728813559322034,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (3).tif,0.288135593220339,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (4).tif,0.3728813559322034,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (5).tif,0.288135593220339,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (6).tif,0.288135593220339,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (7).tif,0.3728813559322034,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (8).tif,0.3728813559322034,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_L (9).tif,0.288135593220339,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (1).tif,0.2068965517241379,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (10).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (11).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (12).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (13).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (2).tif,0.3793103448275862,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (3).tif,0.3620689655172414,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (4).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (5).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (6).tif,0.3793103448275862,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (7).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (8).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
Dactyloptena orientalis_Sp9_R (9).tif,0.1896551724137931,Gemma-3,Shape,shape_cer_gemma.csv
AG16R 1.6X.tif,0.0,Gemma-3,Shape,shape_cer_gemma.csv
AG34R 1.6X.tif,0.4767441860465116,Gemma-3,Shape,shape_cer_gemma.csv
AG37R 1.6X.tif,0.1851851851851851,Gemma-3,Shape,shape_cer_gemma.csv
AG39R 1.6X.tif,0.4615384615384615,Gemma-3,Shape,shape_cer_gemma.csv
AG56R 1.6X.tif,0.074074074074074,Gemma-3,Shape,shape_cer_gemma.csv
AG60R 1.6X.tif,0.4074074074074074,Gemma-3,Shape,shape_cer_gemma.csv
AG61R 1.6X.tif,0.3538461538461538,Gemma-3,Shape,shape_cer_gemma.csv
AG8L 1.6X.tif,0.275,Gemma-3,Shape,shape_cer_gemma.csv
AG8R 1.6X.tif,0.6607142857142857,Gemma-3,Shape,shape_cer_gemma.csv
DTR09.tif,0.238095238095238,Gemma-3,Shape,shape_cer_gemma.csv
DTR13.tif,0.4230769230769231,Gemma-3,Shape,shape_cer_gemma.csv
DTR16.tif,0.25,Gemma-3,Shape,shape_cer_gemma.csv
DTR27.tif,0.1111111111111111,Gemma-3,Shape,shape_cer_gemma.csv
DTR32.tif,0.1111111111111111,Gemma-3,Shape,shape_cer_gemma.csv
DTR41.tif,0.3015873015873015,Gemma-3,Shape,shape_cer_gemma.csv
DTR47.tif,0.9090909090909092,Gemma-3,Shape,shape_cer_gemma.csv
DTR56.tif,0.2054794520547945,Gemma-3,Shape,shape_cer_gemma.csv
DTR69.tif,0.9452054794520548,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (1).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (15).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (16).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (17).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (18).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (19).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (20).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (21).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (22).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (23).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (24).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (25).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (26).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (27).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (28).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (29).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (30).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (31).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (32).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (33).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (34).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (35).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (36).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (37).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (38).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (39).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (40).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (41).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (42).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (43).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
Ectreposbastes imus_Sp2_L (44).tif,0.1428571428571428,Gemma-3,Shape,shape_cer_gemma.csv
